Symbols	EntrezID	EnsemblID	Series1_NHBE_Mock_1	Series1_NHBE_Mock_2	Series1_NHBE_Mock_3	Series1_NHBE_SARS.CoV.2_1	Series1_NHBE_SARS.CoV.2_2	Series1_NHBE_SARS.CoV.2_3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Tag
ACVR1B	91	ENSG00000135503	457	418	610	427	372	1137	526,508589341101	0,0555582092738483	0,122885745800613	0,452112723993175	0,651187777713435	0,910018769807533	ACVR1B	NC
ACVR2A	92	ENSG00000121989	102	95	166	75	73	235	113,516274113991	-0,25879913048058	0,208553626468378	-1,24092366487725	0,214633949629019	0,670039941113543	ACVR2A	NC
ACVR2B	93	ENSG00000114739	90	69	160	70	62	165	95,8387878642698	-0,348020366087123	0,238251282394236	-1,46072819667452	0,144090047765078	0,580472902296052	ACVR2B	NC
ACYP1	97	ENSG00000119640	46	50	95	35	57	164	65,5834753341646	0,0690155946619872	0,289651954840285	0,238270771208993	0,81167108977137	0,95595850861964	ACYP1	NC
ACYP2	98	ENSG00000170634	41	36	69	28	20	91	42,5920551413933	-0,447401558946155	0,33483167635733	-1,33619842606734	0,181484425395333	0,631205058138205	ACYP2	NC
ADA	100	ENSG00000196839	241	229	317	227	220	655	288,968700024629	0,146337068895442	0,146402821476722	0,999550879002083	0,317527904937273	0,75755812293671	ADA	NC
ADAL	161823	ENSG00000168803	68	49	111	56	43	157	72,7791929504125	-0,153779507659034	0,264831370859197	-0,580669530048968	0,561463201276643	0,883277475179108	ADAL	NC
ADAM10	102	ENSG00000137845	1832	1717	2886	1402	1623	3696	2071,19216321489	-0,189020095166016	0,108017708747369	-1,74989913559539	0,0801357198845528	0,466240655409786	ADAM10	NC
ADAM12	8038	ENSG00000148848	38	28	41	35	33	105	42,2497453223277	0,33510148582821	0,331291744430078	1,01149965691021	0,31177734524965	0,754880025067387	ADAM12	NC
ADAM15	8751	ENSG00000143537	3334	3505	4877	3675	2776	8192	4124,21424587748	0,0352253101262475	0,113964377710442	0,309090531918203	0,757252661230983	0,942109320417724	ADAM15	NC
ADAM17	6868	ENSG00000151694	769	746	1200	696	652	2092	932,454848512971	0,00111918068178736	0,103001381434042	0,0108656861316373	0,991330607382651	0,997818046544984	ADAM17	NC
ADAM19	8728	ENSG00000135074	814	707	1083	805	812	2601	1018,00148868836	0,330410411642042	0,107080905868875	3,08561464773789	0,00203131895649282	0,0553857580023737	ADAM19	NC
ADAM1A	8759	NA	42	44	54	41	54	119	55,3209336939355	0,312987120690775	0,298185413262963	1,04963927398675	0,293883993097077	0,737784806473667	ADAM1A	NC
ADAM21	8747	ENSG00000139985	25	17	28	18	16	61	24,5824182027563	0,0483839880226332	0,427324345584836	0,113225442272461	0,909851825349855	0,980522648469261	ADAM21	NC
ADAM23	8745	ENSG00000114948	61	48	65	27	31	77	49,7419202260533	-0,689514762677493	0,312353871100279	-2,20747948552278	0,0272805786559258	0,279253500115309	ADAM23	NC
ADAM28	10863	ENSG00000042980	379	350	564	436	483	1185	521,749780653426	0,421260348398559	0,124908280211607	3,37255742921849	0,000744735536355382	0,0262782124401633	ADAM28	NC
ADAM8	101	ENSG00000151651	109	117	150	239	151	575	198,167279416716	1,014268690781	0,194866582062985	5,20493909239485	1,94060245050592e-07	1,92408327262145e-05	ADAM8	Up
ADAM9	8754	ENSG00000168615	12218	10645	18082	9266	10546	29629	13794,3137506503	-0,0545415725410078	0,0880810174205538	-0,619220510142296	0,535771102031891	0,871466526723708	ADAM9	NC
ADAMTS1	9510	ENSG00000154734	2448	2120	3816	2147	2282	7372	3001,05015289344	0,13557718381205	0,0985619873387975	1,37555245660801	0,168960234646827	0,614669360127354	ADAMTS1	NC
ADAMTS13	11093	ENSG00000160323	34	22	56	34	12	60	33,6723736093791	-0,337327840545146	0,409769183374495	-0,823214273379989	0,410386153433637	0,811286762921485	ADAMTS13	NC
ADAMTS14	140766	ENSG00000138316	12	6	16	13	6	35	12,7151696511972	0,296257486737781	0,60422942240376	0,490306290546399	0,623917176333125	0,902205902704103	ADAMTS14	NC
ADAMTS15	170689	ENSG00000166106	107	108	133	67	76	172	106,926327782494	-0,436824931198589	0,226218354860218	-1,93098801142156	0,0534845350120526	0,391969435882465	ADAMTS15	NC
ADAMTS19	171019	ENSG00000145808	9	17	15	7	16	30	14,8566111408936	0,044865384144086	0,57338492671369	0,0782465357107106	0,937631945317824	0,987284032614671	ADAMTS19	NC
ADAMTS6	11174	ENSG00000049192	29	12	43	36	41	103	39,2553262028149	0,842246031087824	0,369851245407805	2,27725617135383	0,0227709325607037	0,252738350898974	ADAMTS6	NC
ADAMTS7	11173	ENSG00000136378	74	70	98	79	43	164	82,3598966867475	-0,0731170984496044	0,262842293345238	-0,278178589598466	0,780875269493016	0,948485106624887	ADAMTS7	NC
ADAMTS9	56999	ENSG00000163638	19	17	28	24	30	65	28,2348270147555	0,630059817263313	0,401697167287286	1,5684945490609	0,116765761089784	0,534263476656802	ADAMTS9	NC
ADAMTSL4	54507	ENSG00000143382	259	318	461	336	318	1053	407,654916406171	0,363870594384114	0,141030392380991	2,58008637883616	0,00987756047356735	0,15429829817889	ADAMTSL4	NC
ADAMTSL5	339366	ENSG00000185761	108	119	214	88	94	320	140,323783659038	-0,168591977488778	0,203083153459652	-0,830162298628446	0,40644702798337	0,811286762921485	ADAMTSL5	NC
ADAP1	11033	ENSG00000105963	72	63	102	99	65	240	96,3810607879287	0,443411194001238	0,235837958603192	1,88015193409682	0,0600873742171429	0,41326271886628	ADAP1	NC
ADAP2	55803	ENSG00000184060	20	13	38	26	16	123	30,6551858670806	0,72673990656003	0,44089672853907	1,64832229299617	0,0992865524494362	0,503866653864588	ADAP2	NC
ADAR	103	ENSG00000160710	3566	3078	4944	3220	3515	11018	4374,5570845509	0,247228409318863	0,0948039876196659	2,60778492051086	0,00911301942087678	0,149450184159728	ADAR	NC
ADARB1	104	ENSG00000197381	200	157	277	184	147	488	221,29487257401	0,0456705022811204	0,165768297330052	0,275508061654203	0,782925933085258	0,948623507357845	ADARB1	NC
ADAT1	23536	ENSG00000065457	211	157	286	164	176	583	234,146249198999	0,127756727901646	0,166948584505785	0,7652459485047	0,444125103385947	0,825483161719895	ADAT1	NC
ADAT2	134637	ENSG00000189007	126	106	262	134	104	271	156,19561637132	-0,153227568128509	0,216891996372534	-0,706469444198968	0,479896248233252	0,846435609466398	ADAT2	NC
ADCK1	57143	ENSG00000063761	64	78	96	57	56	161	79,6198467780553	-0,129484971531403	0,248782691849451	-0,520474196049616	0,602733108305822	0,895907546123842	ADCK1	NC
ADCK2	90956	ENSG00000133597	156	144	187	135	136	387	176,781227766166	0,0948372648504429	0,179491042224321	0,528367676042121	0,597244168037524	0,895734206774583	ADCK2	NC
ADCK5	203054	ENSG00000173137	68	69	85	69	64	147	80,4892285595508	0,0688525196880595	0,255738549469241	0,26923011736383	0,787752605316283	0,950537317849095	ADCK5	NC
ADCY1	107	ENSG00000164742	49	43	64	27	15	72	42,1564083602799	-0,829196507666091	0,341729096410291	-2,426473239699	0,0152463746783737	0,198714199709961	ADCY1	NC
ADCY10P1	221442	ENSG00000161912	77	83	126	76	63	184	94,7969177948986	-0,118795033553572	0,228117688102444	-0,520762044108668	0,602532547033126	0,895907546123842	ADCY10P1	NC
ADCY3	109	ENSG00000138031	325	280	435	306	252	891	375,00230131464	0,119072826083843	0,139495404183166	0,853596767442552	0,393328450242961	0,806675915462356	ADCY3	NC
ADCY4	196883	ENSG00000129467	33	16	21	42	17	47	29,5375779959127	0,402995543030709	0,475834562890646	0,84692364628276	0,397037681378623	0,808597525401461	ADCY4	NC
ADCY6	112	ENSG00000174233	811	894	1273	822	791	2162	1046,70770821627	0,0417799576566394	0,10801093499442	0,386812295058808	0,69889517429063	0,920727455619414	ADCY6	NC
ADCY7	113	ENSG00000121281	293	256	460	281	257	771	353,163489150158	0,0690048797533501	0,135449363082916	0,50945148934446	0,610435793185688	0,897684521742446	ADCY7	NC
ADCY9	115	ENSG00000162104	490	520	766	475	435	1180	603,369117768879	-0,0533155904924723	0,120665374928539	-0,441846640132241	0,658600185679326	0,911740991327423	ADCY9	NC
ADD1	118	ENSG00000087274	2608	2396	3688	2321	2257	6647	3050,97350683642	0,0417919779560145	0,0844058277597752	0,495131427120854	0,620507351177964	0,900462921767284	ADD1	NC
ADD3	120	ENSG00000148700	1383	1321	2450	882	957	2832	1507,16160900394	-0,460455163381135	0,105429149594838	-4,36743694842132	1,25713070822762e-05	0,000806513214257046	ADD3	NC
ADH5	128	ENSG00000197894	1373	1116	1998	1072	1199	3408	1544,89423357709	0,0152304840916423	0,10285453547706	0,148077904596043	0,882281286772037	0,972269328878395	ADH5	NC
ADH7	131	ENSG00000196344	18	37	42	16	16	74	29,8074969970544	-0,334223757449158	0,423806551921127	-0,788623384735589	0,430332159112301	0,820623007398355	ADH7	NC
ADHFE1	137872	ENSG00000147576	12	13	28	7	16	20	15,5379934493596	-0,440553259778621	0,564151532099297	-0,78091299006005	0,434853671415233	0,822471916599101	ADHFE1	NC
ADI1	55256	ENSG00000182551	699	524	1008	512	522	1541	733,30220187847	-0,111195899083559	0,119363134378136	-0,931576568116055	0,351555397326654	0,780728957764187	ADI1	NC
ADIPOR1	51094	ENSG00000159346	3360	3379	5698	3166	3408	10215	4397,50887533456	0,0998829965194701	0,0912570485104341	1,09452363570634	0,273725386993424	0,721574042575282	ADIPOR1	NC
ADIPOR2	79602	ENSG00000006831	982	882	1447	888	902	2664	1179,70969609217	0,0999631606698042	0,0965072741753244	1,03580959595026	0,300290979910468	0,743415370612027	ADIPOR2	NC
ADIRF	10974	ENSG00000148671	664	747	938	787	468	1838	836,291909322942	0,0477433302279373	0,156689277111088	0,304700686021345	0,760594127074048	0,943429253774541	ADIRF	NC
ADK	132	ENSG00000156110	464	424	821	434	411	1224	574,023356970661	-0,0208724158936464	0,123290399271891	-0,169294738413627	0,865564814386775	0,968929040887228	ADK	NC
ADM	133	ENSG00000148926	986	1148	1629	1218	886	2347	1305,88348381866	0,00851596070339446	0,140871282174133	0,0604520706560176	0,951795588066609	0,990181848420552	ADM	NC
ADM2	79924	ENSG00000128165	10	20	31	10	15	36	18,6922949947438	-0,291053799744741	0,505871367035454	-0,575351400990329	0,565053665033343	0,884519775795976	ADM2	NC
ADNP	23394	ENSG00000101126	1238	1080	1972	957	1022	2949	1405,6762471545	-0,115237127015777	0,0999067898845905	-1,15344639887735	0,248727206261126	0,69604441276431	ADNP	NC
ADNP2	22850	ENSG00000101544	409	416	635	368	365	996	494,186653698516	-0,0573053934964707	0,121556698528048	-0,471429334544225	0,637334171851885	0,905621398722316	ADNP2	NC
ADO	84890	ENSG00000181915	95	99	200	67	88	205	116,740407157834	-0,388786570947799	0,224327756661527	-1,7331184367631	0,0830746200530567	0,47056006457815	ADO	NC
ADORA2B	136	ENSG00000170425	210	191	292	189	179	531	244,132008668838	0,0500420283325714	0,152290371119202	0,328596141468471	0,742460964924324	0,936993952404751	ADORA2B	NC
ADPGK	83440	ENSG00000159322	625	548	925	634	634	1706	778,381088012446	0,211267838910868	0,108426021863263	1,94849755879913	0,0513554566391684	0,384867004154973	ADPGK	NC
ADPRH	141	ENSG00000144843	40	45	70	28	29	48	43,1380513153648	-0,733345953990351	0,348335761328731	-2,10528471493422	0,0352665318268855	0,321011063981142	ADPRH	NC
ADPRHL1	113622	ENSG00000153531	17	17	24	10	9	28	16,5392582570121	-0,638619089687737	0,51130701947194	-1,24899339412019	0,211667489992915	0,666152905940451	ADPRHL1	NC
ADPRHL2	NA	NA	641	615	762	660	586	1652	764,955951590362	0,200565936902599	0,127767485998802	1,5697728990651	0,116467954606366	0,533147423913492	ADPRHL2	NC
ADPRM	56985	ENSG00000170222	108	74	146	64	69	235	104,288722910772	-0,204231856963164	0,228428604379947	-0,894073040972851	0,371282812418928	0,79551858167013	ADPRM	NC
ADRA1B	147	ENSG00000170214	32	30	38	22	17	84	32,9177278940173	-0,157512096216572	0,382013070150099	-0,412321222817541	0,680103995149234	0,91606121283326	ADRA1B	NC
ADRB2	154	ENSG00000169252	365	368	585	526	594	1498	595,157735068925	0,700398852168603	0,121257954041319	5,77610646415771	7,64490110613328e-09	1,00786679747562e-06	ADRB2	NC
ADRM1	11047	ENSG00000130706	763	813	1123	1133	653	2040	1029,07764315576	0,252429155137371	0,163182354920915	1,54691452553009	0,12188385794813	0,543583882454913	ADRM1	NC
ADSL	158	ENSG00000239900	460	341	543	383	375	1214	498,921122479071	0,186340267830494	0,135768073053973	1,37248959669934	0,16991107528227	0,615906706023822	ADSL	NC
ADSS	NA	NA	278	315	848	324	304	717	429,649924588133	-0,242402522279377	0,337459433693263	-0,718316034690294	0,472562445558329	0,842522166646348	ADSS	NC
ADSSL1	NA	NA	205	191	330	160	173	420	231,685609500713	-0,216859179871934	0,160643892032401	-1,34993728755149	0,177036099788662	0,62430984396372	ADSSL1	NC
ADTRP	84830	ENSG00000111863	99	76	165	66	97	199	109,457374041707	-0,151232359941397	0,234845175674446	-0,643966219476624	0,519597339453547	0,865178248636253	ADTRP	NC
AEBP2	121536	ENSG00000139154	375	400	691	292	314	866	452,786962265395	-0,292716776629787	0,131852856178013	-2,22002605870436	0,0264169987610503	0,27364419158918	AEBP2	NC
AEN	64782	ENSG00000181026	252	240	444	251	271	817	339,646246995713	0,190933024584593	0,142309306566178	1,34167630488596	0,17970097314343	0,628690354506078	AEN	NC
AES	NA	NA	2791	2825	3672	3074	2123	6856	3329,22057144733	0,0635194052458103	0,126883405284874	0,500612393742103	0,616643938283181	0,89965673447444	AES	NC
AFAP1	60312	ENSG00000196526	855	789	1243	952	888	2635	1117,13166713391	0,313409257616681	0,0977477241567108	3,20630746465481	0,00134450245259197	0,0410432466253075	AFAP1	NC
AFAP1-AS1	84740	ENSG00000272620	14	5	10	7	1	27	9,01407553181642	-0,31724097617279	0,776418984336768	-0,408595078910626	0,682836842669459	NA	AFAP1-AS1	NC
AFAP1L1	134265	ENSG00000157510	273	253	438	308	335	916	380,720255505838	0,388018872697579	0,132607441548925	2,92607163041013	0,00343271889247823	0,080121261776384	AFAP1L1	NC
AFAP1L2	84632	ENSG00000169129	510	501	746	402	378	1306	581,175431334233	-0,12595614565143	0,12127720528747	-1,0385805424265	0,29899985893298	0,74221007813345	AFAP1L2	NC
AFF1	4299	ENSG00000172493	2237	2130	3582	2180	2109	5958	2789,18162435862	0,0693862207616295	0,0864622881138794	0,802502712746174	0,422262219829745	0,817736860580702	AFF1	NC
AFF4	27125	ENSG00000072364	2542	2419	4186	2282	2189	6451	3068,73264751909	-0,0504449273885153	0,0867364283983088	-0,581588708689542	0,560843750286091	0,883032697634165	AFF4	NC
AFG3L1P	172	ENSG00000223959	184	177	288	189	178	550	236,767051951291	0,171593556101316	0,153638809191357	1,11686335636458	0,264052754448404	0,712164614472561	AFG3L1P	NC
AFG3L2	10939	ENSG00000141385	634	568	986	559	564	1585	750,307100161266	0,00433984070588569	0,107828398585703	0,0402476598262408	0,967895681342598	0,993059479095797	AFG3L2	NC
AFMID	125061	ENSG00000183077	438	339	524	313	319	985	445,530574993013	-0,0443602515884936	0,135873658709052	-0,326481615421006	0,744059996720909	0,937013656930609	AFMID	NC
AFP	174	ENSG00000081051	2	17	21	4	5	14	9,84623249547681	-1,10849734129981	0,762227234111492	-1,45428724098524	0,145866686350273	NA	AFP	NC
AFTPH	54812	ENSG00000119844	449	446	922	415	419	1174	582,646542602198	-0,127808121790807	0,13654356212636	-0,936024517014803	0,349260564763845	0,779252665605807	AFTPH	NC
AGA	175	ENSG00000038002	213	244	320	158	185	469	249,195123112586	-0,252579084952697	0,162360588106159	-1,55566746769572	0,119787186315585	0,539244605714097	AGA	NC
AGAP1	116987	ENSG00000157985	429	350	599	388	319	997	473,589826728318	-0,00463411711422931	0,129783902366511	-0,0357064091133776	0,971516460079015	0,994023641248829	AGAP1	NC
AGAP11	119385	ENSG00000271880	19	21	17	15	16	40	20,498648847591	-0,031117620656782	0,477893586660711	-0,0651141206439216	0,948083137644466	0,988801681584308	AGAP11	NC
AGAP3	116988	ENSG00000133612	735	819	1213	961	640	2015	993,302446399177	0,112977416025667	0,140270801111793	0,805423617247514	0,420575267635633	0,815841602808406	AGAP3	NC
AGAP4	119016	ENSG00000188234	59	38	47	49	48	153	59,5532340663945	0,406510784708691	0,303494908879782	1,33943197337032	0,180430086418885	0,629432901066405	AGAP4	NC
AGAP5	729092	ENSG00000172650	34	46	40	43	39	91	47,1861829757066	0,237133773553285	0,336770259575927	0,70414107781338	0,481344920817271	0,84656512407953	AGAP5	NC
AGAP6	414189	ENSG00000204149	76	95	117	84	79	235	105,326695101725	0,13172805209051	0,222270031914286	0,59264872981756	0,553416260014314	0,878441365586947	AGAP6	NC
AGBL2	79841	ENSG00000165923	17	26	34	11	20	58	24,7986901406593	-0,183886196654248	0,442115465951769	-0,415923465283859	0,677466008217757	0,91592644513638	AGBL2	NC
AGBL5	60509	ENSG00000084693	486	376	521	336	343	1027	476,267063453163	-0,0596640139957541	0,142597770614602	-0,418407761486031	0,675649012811063	0,915636416900331	AGBL5	NC
AGER	177	ENSG00000204305	99	88	107	82	67	211	102,046543067372	-0,0539383948397856	0,230308360644504	-0,234200767565894	0,814829119156793	0,956191021897777	AGER	NC
AGFG1	3267	ENSG00000173744	818	860	1812	798	793	2350	1121,31195540505	-0,10461681854651	0,132732969875613	-0,78817507545073	0,430594306090875	0,820623007398355	AGFG1	NC
AGFG2	3268	ENSG00000106351	132	89	143	100	75	276	124,378938957855	-0,0540323274402018	0,219550010652617	-0,246104872778596	0,805601051136351	0,954481359931253	AGFG2	NC
AGGF1	55109	ENSG00000164252	362	367	703	324	363	985	472,370377033431	-0,0646625801130219	0,13699954779851	-0,471991193782065	0,636933074286659	0,905621398722316	AGGF1	NC
AGK	55750	ENSG00000006530	431	359	593	310	362	1016	468,934284289153	-0,0478799043214759	0,129367088681074	-0,370108849241505	0,711301388828259	0,924773915416949	AGK	NC
AGL	178	ENSG00000162688	444	460	802	357	354	1058	532,11865390837	-0,259657850734841	0,123691381097091	-2,09923964331051	0,0357957809909089	0,323170794490849	AGL	NC
AGMAT	79814	ENSG00000116771	25	12	25	9	6	46	17,6866578663778	-0,553557461567241	0,541774598813522	-1,0217486437709	0,306899881699714	0,749617032482209	AGMAT	NC
ago-01	NA	NA	338	323	490	296	267	893	395,177006045075	-0,0147890005294359	0,131362598858617	-0,112581516032223	0,910362339940483	0,980522648469261	ago-01	NC
ago-02	NA	NA	221	200	351	254	211	721	292,467519708376	0,286787254490239	0,147874932077922	1,93939060840357	0,0524537932375463	0,387731458700458	ago-02	NC
ago-03	NA	NA	138	143	250	115	147	394	179,859942350449	-0,0100652569373437	0,181755877112838	-0,0553778898224842	0,955837410167908	0,991624914083074	ago-03	NC
ago-04	NA	NA	401	325	570	274	304	893	422,052984203725	-0,153590599459874	0,132149390829097	-1,16224977274776	0,245134022343108	0,694091539305842	ago-04	NC
AGPAT1	10554	ENSG00000204310	1252	1236	1880	1172	1089	3269	1517,28773837053	0,0170605105708833	0,0931587104582439	0,183133820626792	0,854693019473459	0,965785906981211	AGPAT1	NC
AGPAT2	10555	ENSG00000169692	207	272	292	349	192	522	298,592414437389	0,243089630306701	0,222345115270886	1,0932987217216	0,274262663961174	0,721880030614787	AGPAT2	NC
AGPAT3	56894	ENSG00000160216	1033	949	1492	965	854	2576	1209,24653241495	0,0233458567824674	0,09882130714769	0,236243148935246	0,813243998920504	0,956035542388679	AGPAT3	NC
AGPAT4	56895	ENSG00000026652	190	194	280	177	182	531	237,240424946935	0,0889226001741916	0,154885801051497	0,574117185503829	0,565888504678388	0,884786184103561	AGPAT4	NC
AGPAT4-IT1	79992	NA	10	8	27	8	9	39	14,0605649189083	-0,0575157915165439	0,580725351036991	-0,0990412962234884	0,921105481627653	0,98238323682107	AGPAT4-IT1	NC
AGPAT5	55326	ENSG00000155189	247	240	499	211	189	518	295,101147398798	-0,352242235984235	0,162023467937675	-2,17401985322109	0,0297036442480853	0,294751546769462	AGPAT5	NC
AGPS	8540	ENSG00000018510	609	632	1232	549	538	1562	781,18166906434	-0,184810272749674	0,125904410720338	-1,46786178254056	0,142141771140451	0,576495885183228	AGPS	NC
AGR2	10551	ENSG00000106541	505	521	638	385	404	1109	557,087502304893	-0,148826042343008	0,131371822972292	-1,13286121008153	0,25727254177675	0,704421211779202	AGR2	NC
AGRN	375790	ENSG00000188157	2887	3576	4140	3682	2053	6988	3697,79300134403	-0,0274912455881043	0,286930474421701	-0,0958115224376638	0,923670265881832	0,983045031291862	AGRN	NC
AGTPBP1	23287	ENSG00000135049	109	107	189	96	97	241	131,063640981066	-0,163721498805305	0,200197114380198	-0,817801491855565	0,413470546069586	0,812207789833485	AGTPBP1	NC
